UBL,NAME,BASIS,AP,GP,KP,PP,29.01.09_12:00
1,Bambam,Knüppelkiste,367880,441787,7390.75,42227
4,Hazelord,Ogdenville,593643,619208,2556.50,19389
9,FhearFux,home of the wise guys,600043,763533,16348.92,83935
17,MrCari,Gratkorn,2161135,2165175,404.00,13345
18,Cailleach,Tehuan,144641,154162,952.10,46413
25,Save-Basis,Alpha,0,0,0.00,0
187,Save-Basis,Beta,0,0,0.00,0
308,GGK,Geierhorst,1032100,1253185,22108.54,125059
434,Save-Basis,Gamma,0,0,0.00,0
532,Save-Basis,Delta,0,0,0.00,0
742,sanake,fort knox,291451,291451,0.00,242509
766,Save-Basis,Epsilon,0,0,0.00,0
779,Schuppenkarpf,Seebucht,49246,56092,684.60,490
800,Candy Man,Süßwarenladen,49030,62041,1301.18,240
816,Sick4hate,Das Bundy Haus,354587,354587,0.00,108816
832,Lurch,Sumpf,49778,54073,429.45,500
976,Save-Basis,Delta-Delta,0,0,0.00,0
1020,george23w,Washington DC,865580,945057,7947.65,116300
1021,Save-Basis,Zeta,0,0,0.00,0
1064,F N A,LP-Tower,203670,242913,3924.30,19882
1083,Save-Basis,Eta,0,0,0.00,0
1125,kingmibo,Heavens gate,368063,427717,5965.45,83350
1249,Spueli,Spueli,322361,326439,407.80,173097
1267,Jimmi,Europe,3097704,3261318,16361.44,62966
1380,Trenck,Stalingrad,163993,205088,4109.50,30799
1393,Scratchie,Scr4tchi3l4nd,253079,670104,41702.53,32021
1412,triplesoul,Neocon ,340941,403162,6222.15,82930
1441,speed1302,Homebase,202803,250320,4751.65,90153
1463,lord of dead,dead,863701,1228970,36526.86,143617
1464,KillerQueen,Saila,356863,365943,908.00,140824
1470,Xorn,BlackPoint,294978,321530,2655.28,70427
1488,django,Irrenhaus,423651,480519,5686.85,188710
1489,rAv3n,B@sHb@s3,1137735,2827106,168937.10,-18078
1490,lordpaycroft,Décharge Sauvage,294415,300665,625.00,4840
1512,Murx,Surf,785434,1609030,82359.64,33358
1548,Mr t,The Rock,328958,328958,0.00,118179
1645,HotIceBear,Eishölle,1117641,3418235,230059.38,89893
1900,Maaski,Sku,319255,354864,3560.90,-2959
1933,Grossfuerst,Germania,288765,306112,1734.65,335950
2026,Gorsch,Hallundra,375028,383068,804.00,12277
2041,Macroclemys,DAKAR,308786,458761,14997.45,143507
2086,Minifuzzi,Großes Haus,272090,276501,441.05,40909
2147,Tooheyz,Tooheyz,245599,255099,950.00,-622
2161,Blackhawk,KontinentX,75830,75830,0.00,59965
2166,Budweiser,Budvar,150612,183975,3336.34,8441
2168,skywalker,galaxy,57535,449704,39216.87,0
2251,Mop,mopshausen,133991,162337,2834.65,52010
2257,Europa,Deutschland,198025,198025,0.00,72506
2259,Monte,Prag,63765,113598,4983.30,0
2469,REX,noobschutz,188518,189219,70.05,135650
2484,chrissyboy,Evil,8741,8787,4.60,0
2495,Punisher,Mordor,529392,794556,26516.45,42204
2504,binome,The Golden Base,51691,52045,35.40,0
2505,Tristan,The Golden Base,8795,8795,0.00,325
2506,reder,112,96195,158808,6261.35,0
2525,Fuschi,Juniorsgro?erTag,10291,189680,17938.88,4430
2537,CommanderTom,Troja,73571,74751,118.00,0
2540,Ill Nino,third base,334832,377906,4307.41,108794
2545,Calculon,Duchovny,75066,174099,9903.28,19732
2556,bizzy1,guantanamo bay,49892,50364,47.20,0
2565,Thrym,the psyklon aeon,48237,1077131,102889.45,16712
2566,Thor,Germania,13714,13714,0.00,1295
